Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Aug-19,184,monthly,104.33,01/08/2019
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Aug-19,132,monthly,94.79,01/08/2019
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Aug-19,219,monthly,118.59,01/08/2019
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Sep-19,265,monthly,122.06,01/09/2019
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Sep-19,172,monthly,121.91,01/09/2019
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Sep-19,138,monthly,106.1,01/09/2019
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Sep-19,124,monthly,92.03,01/09/2019
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Sep-19,165,monthly,117.75,01/09/2019
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Oct-19,292,monthly,122.08,01/10/2019
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Oct-19,223,monthly,124.01,01/10/2019
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Oct-19,177,monthly,104.09,01/10/2019
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Oct-19,118,monthly,89.48,01/10/2019
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Oct-19,212,monthly,114,01/10/2019
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Nov-19,255,monthly,123.14,01/11/2019
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Nov-19,194,monthly,122.24,01/11/2019
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Nov-19,160,monthly,101.79,01/11/2019
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Nov-19,116,monthly,89.2,01/11/2019
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Nov-19,214,monthly,114.95,01/11/2019
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Dec-19,240,monthly,122.25,01/12/2019
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Dec-19,177,monthly,122.91,01/12/2019
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Dec-19,124,monthly,104.07,01/12/2019
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Dec-19,125,monthly,93.2,01/12/2019
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Dec-19,178,monthly,114.56,01/12/2019
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jan-20,248,monthly,122.54,01/01/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jan-20,183,monthly,122.77,01/01/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jan-20,120,monthly,108.04,01/01/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jan-20,147,monthly,95.23,01/01/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jan-20,139,monthly,114.74,01/01/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Feb-20,222,monthly,122.08,01/02/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Feb-20,163,monthly,122.98,01/02/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Feb-20,174,monthly,108.51,01/02/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Feb-20,107,monthly,100.43,01/02/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Feb-20,156,monthly,113.73,01/02/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Mar-20,192,monthly,123.61,01/03/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Mar-20,177,monthly,122.23,01/03/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Mar-20,234,monthly,105.62,01/03/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Mar-20,139,monthly,101.87,01/03/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Mar-20,156,monthly,113.81,01/03/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Apr-20,89,monthly,121.66,01/04/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Apr-20,89,monthly,120.07,01/04/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Apr-20,82,monthly,103.95,01/04/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Apr-20,84,monthly,103.32,01/04/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Apr-20,74,monthly,114.16,01/04/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,May-20,101,monthly,123.09,01/05/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,May-20,67,monthly,119.23,01/05/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,May-20,64,monthly,102.52,01/05/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,May-20,65,monthly,103.18,01/05/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,May-20,55,monthly,113.67,01/05/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jun-20,131,monthly,121.98,01/06/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jun-20,92,monthly,118.61,01/06/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jun-20,69,monthly,103.99,01/06/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jun-20,63,monthly,99.12,01/06/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jun-20,88,monthly,112.55,01/06/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jul-20,192,monthly,123.84,01/07/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jul-20,135,monthly,118.68,01/07/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jul-20,114,monthly,106.26,01/07/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jul-20,110,monthly,100.71,01/07/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jul-20,155,monthly,113.88,01/07/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Aug-20,211,monthly,124.15,01/08/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Aug-20,138,monthly,122.63,01/08/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Aug-20,112,monthly,109.96,01/08/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Aug-20,75,monthly,100.96,01/08/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Aug-20,159,monthly,117.07,01/08/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Sep-20,216,monthly,124.51,01/09/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Sep-20,174,monthly,125.88,01/09/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Sep-20,192,monthly,111.44,01/09/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Sep-20,142,monthly,102.03,01/09/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Sep-20,162,monthly,117.61,01/09/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Oct-20,282,monthly,125.53,01/10/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Oct-20,177,monthly,127.9,01/10/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Oct-20,164,monthly,111.07,01/10/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Oct-20,140,monthly,98.35,01/10/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Oct-20,191,monthly,116.54,01/10/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Nov-20,285,monthly,126.1,01/11/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Nov-20,212,monthly,129.28,01/11/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Nov-20,165,monthly,108.52,01/11/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Nov-20,125,monthly,99.54,01/11/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Nov-20,213,monthly,115.45,01/11/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Dec-20,328,monthly,128.7,01/12/2020
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Dec-20,221,monthly,127.86,01/12/2020
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Dec-20,261,monthly,107.54,01/12/2020
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Dec-20,131,monthly,101.85,01/12/2020
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Dec-20,222,monthly,116.15,01/12/2020
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jan-21,238,monthly,129.18,01/01/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jan-21,180,monthly,128.02,01/01/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jan-21,142,monthly,108.82,01/01/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jan-21,120,monthly,101.06,01/01/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jan-21,175,monthly,117.23,01/01/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Feb-21,308,monthly,129.4,01/02/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Feb-21,219,monthly,126.03,01/02/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Feb-21,174,monthly,110.36,01/02/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Feb-21,138,monthly,95.28,01/02/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Feb-21,261,monthly,117.31,01/02/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Mar-21,510,monthly,128.69,01/03/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Mar-21,325,monthly,127.01,01/03/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Mar-21,300,monthly,111.28,01/03/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Mar-21,277,monthly,91.87,01/03/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Mar-21,376,monthly,118.5,01/03/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Apr-21,311,monthly,128.97,01/04/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Apr-21,185,monthly,128.39,01/04/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Apr-21,170,monthly,108.35,01/04/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Apr-21,119,monthly,90.95,01/04/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Apr-21,213,monthly,117.86,01/04/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,May-21,243,monthly,128.38,01/05/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,May-21,198,monthly,126.42,01/05/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,May-21,134,monthly,107.35,01/05/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,May-21,126,monthly,93.47,01/05/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,May-21,174,monthly,118.22,01/05/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jun-21,787,monthly,129.13,01/06/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jun-21,587,monthly,127.11,01/06/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jun-21,600,monthly,106.8,01/06/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jun-21,411,monthly,92.41,01/06/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jun-21,577,monthly,119.87,01/06/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jul-21,93,monthly,128.76,01/07/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jul-21,62,monthly,123.75,01/07/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jul-21,36,monthly,110.08,01/07/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jul-21,47,monthly,101.51,01/07/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jul-21,66,monthly,118.31,01/07/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Aug-21,182,monthly,129.67,01/08/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Aug-21,139,monthly,125.95,01/08/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Aug-21,101,monthly,112.96,01/08/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Aug-21,123,monthly,106.55,01/08/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Aug-21,147,monthly,120.32,01/08/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Sep-21,421,monthly,130.4,01/09/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Sep-21,257,monthly,124.93,01/09/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Sep-21,264,monthly,113.77,01/09/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Sep-21,207,monthly,110.69,01/09/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Sep-21,314,monthly,120.64,01/09/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Oct-21,164,monthly,131.4,01/10/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Oct-21,100,monthly,126.59,01/10/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Oct-21,87,monthly,115.12,01/10/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Oct-21,93,monthly,111.13,01/10/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Oct-21,104,monthly,125.02,01/10/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Nov-21,214,monthly,132.45,01/11/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Nov-21,162,monthly,126.22,01/11/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Nov-21,111,monthly,116.04,01/11/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Nov-21,119,monthly,109.71,01/11/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Nov-21,143,monthly,125.51,01/11/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Dec-21,224,monthly,131.66,01/12/2021
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Dec-21,144,monthly,125.81,01/12/2021
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Dec-21,141,monthly,117.03,01/12/2021
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Dec-21,135,monthly,107.48,01/12/2021
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Dec-21,147,monthly,123.93,01/12/2021
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Jan-22,197,monthly,132.34,01/01/2022
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Jan-22,132,monthly,126.8,01/01/2022
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Jan-22,107,monthly,113.55,01/01/2022
Kensington and Chelsea,http://landregistry.data.gov.uk/id/region/kensington-and-chelsea,E09000020,Jan-22,145,monthly,105.49,01/01/2022
Kingston upon Thames,http://landregistry.data.gov.uk/id/region/kingston-upon-thames,E09000021,Jan-22,156,monthly,123.63,01/01/2022
Hillingdon,http://landregistry.data.gov.uk/id/region/hillingdon,E09000017,Feb-22,222,monthly,132.94,01/02/2022
Hounslow,http://landregistry.data.gov.uk/id/region/hounslow,E09000018,Feb-22,170,monthly,127.24,01/02/2022
Islington,http://landregistry.data.gov.uk/id/region/islington,E09000019,Feb-22,138,monthly,112.4,01/02/2022
